
Current theta : [ 0.1 , 0.1 , 0.1 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
3.3	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
3.4	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
3.5	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
3.6	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
3.7	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
3.8	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
3.9	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.1	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.2	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.3	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.4	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.5	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.6	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.7	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.8	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
4.9	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1
5	-nan(ind)	-nan(ind)	nan	0.1	0.15	0.1


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.6	-2.618	2.68587	0.1	0.1	0.15
0.1	-12.49	2077.08	2079.8	0.1	0.1	0.15
0.2	10372.9	-9.49641e+11	9.49641e+11	0.1	0.1	0.15
0.3	-4.7482e+12	9.09928e+37	9.09928e+37	0.1	0.1	0.15
0.4	4.54964e+38	-8.0048e+115	8.0048e+115	0.1	0.1	0.15
0.5	-4.0024e+116	-nan(ind)	nan	0.1	0.1	0.15
0.6	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
0.7	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
0.8	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
0.9	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.1	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.2	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.3	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.4	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.5	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.6	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.7	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.8	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
1.9	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.1	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.2	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.3	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.4	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.5	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.6	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.7	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.8	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
2.9	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.1	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.2	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.3	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.4	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.5	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.6	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.7	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.8	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
3.9	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.1	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.2	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.3	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.4	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.5	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.6	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.7	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.8	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
4.9	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
5	-nan(ind)	-nan(ind)	nan	0.1	0.1	0.15
