
Current theta : [ 1.31219 , -1.68345 , 1.00139 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980044	1.39305	1.39305	1.31219	-1.68345	1.00139
1	0.9802	-0.960454	1.37232	2.76537	1.31219	-1.68345	1.00139
2	0.970595	-0.941225	1.35202	4.11739	1.31219	-1.68345	1.00139
3	0.961183	-0.922349	1.33214	5.44953	1.31219	-1.68345	1.00139
4	0.951959	-0.90382	1.31268	6.76221	1.31219	-1.68345	1.00139
5	0.942921	-0.885631	1.29362	8.05582	1.31219	-1.68345	1.00139
6	0.934065	-0.867777	1.27496	9.33078	1.31219	-1.68345	1.00139
7	0.925387	-0.850251	1.25669	10.5875	1.31219	-1.68345	1.00139
8	0.916885	-0.833046	1.23881	11.8263	1.31219	-1.68345	1.00139
9	0.908554	-0.816158	1.2213	13.0476	1.31219	-1.68345	1.00139
10	0.900392	-0.79958	1.20417	14.2518	1.31219	-1.68345	1.00139
11	0.892397	-0.783307	1.18741	15.4392	1.31219	-1.68345	1.00139
12	0.884564	-0.767332	1.171	16.6102	1.31219	-1.68345	1.00139
13	0.87689	-0.75165	1.15495	17.7651	1.31219	-1.68345	1.00139
14	0.869374	-0.736257	1.13925	18.9044	1.31219	-1.68345	1.00139
15	0.862011	-0.721145	1.12388	20.0282	1.31219	-1.68345	1.00139
16	0.8548	-0.706312	1.10885	21.1371	1.31219	-1.68345	1.00139
17	0.847737	-0.69175	1.09416	22.2313	1.31219	-1.68345	1.00139
18	0.840819	-0.677455	1.07978	23.311	1.31219	-1.68345	1.00139
19	0.834045	-0.663423	1.06572	24.3768	1.31219	-1.68345	1.00139
20	0.82741	-0.649648	1.05197	25.4287	1.31219	-1.68345	1.00139
21	0.820914	-0.636126	1.03854	26.4673	1.31219	-1.68345	1.00139
22	0.814553	-0.622851	1.0254	27.4927	1.31219	-1.68345	1.00139
23	0.808324	-0.60982	1.01256	28.5052	1.31219	-1.68345	1.00139
24	0.802226	-0.597027	1	29.5052	1.31219	-1.68345	1.00139
25	0.796256	-0.584469	0.987738	30.493	1.31219	-1.68345	1.00139
26	0.790411	-0.572141	0.975753	31.4687	1.31219	-1.68345	1.00139
27	0.78469	-0.560039	0.964044	32.4328	1.31219	-1.68345	1.00139
28	0.779089	-0.548158	0.952605	33.3854	1.31219	-1.68345	1.00139
29	0.773608	-0.536495	0.941433	34.3268	1.31219	-1.68345	1.00139
30	0.768243	-0.525045	0.930521	35.2573	1.31219	-1.68345	1.00139
31	0.762992	-0.513805	0.919865	36.1772	1.31219	-1.68345	1.00139
32	0.757854	-0.50277	0.909462	37.0866	1.31219	-1.68345	1.00139
33	0.752826	-0.491937	0.899305	37.986	1.31219	-1.68345	1.00139
34	0.747907	-0.481303	0.889391	38.8753	1.31219	-1.68345	1.00139
35	0.743094	-0.470862	0.879716	39.7551	1.31219	-1.68345	1.00139
36	0.738385	-0.460613	0.870274	40.6253	1.31219	-1.68345	1.00139
37	0.733779	-0.45055	0.861062	41.4864	1.31219	-1.68345	1.00139
38	0.729274	-0.440672	0.852075	42.3385	1.31219	-1.68345	1.00139
39	0.724867	-0.430974	0.843309	43.1818	1.31219	-1.68345	1.00139
40	0.720557	-0.421453	0.834761	44.0165	1.31219	-1.68345	1.00139
41	0.716343	-0.412105	0.826425	44.843	1.31219	-1.68345	1.00139
42	0.712222	-0.402929	0.818298	45.6613	1.31219	-1.68345	1.00139
43	0.708192	-0.393919	0.810376	46.4716	1.31219	-1.68345	1.00139
44	0.704253	-0.385074	0.802655	47.2743	1.31219	-1.68345	1.00139
45	0.700403	-0.37639	0.795131	48.0694	1.31219	-1.68345	1.00139
