
Current theta : [ 1.32544 , -1.6609 , 1.00836 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980137	1.39311	1.39311	1.32544	-1.6609	1.00836
1	0.980199	-0.960634	1.37245	2.76556	1.32544	-1.6609	1.00836
2	0.970592	-0.941486	1.3522	4.11776	1.32544	-1.6609	1.00836
3	0.961177	-0.922685	1.33237	5.45013	1.32544	-1.6609	1.00836
4	0.951951	-0.904227	1.31295	6.76308	1.32544	-1.6609	1.00836
5	0.942908	-0.886103	1.29393	8.05701	1.32544	-1.6609	1.00836
6	0.934047	-0.868309	1.27531	9.33232	1.32544	-1.6609	1.00836
7	0.925364	-0.850838	1.25707	10.5894	1.32544	-1.6609	1.00836
8	0.916856	-0.833685	1.23922	11.8286	1.32544	-1.6609	1.00836
9	0.908519	-0.816843	1.22174	13.0503	1.32544	-1.6609	1.00836
10	0.900351	-0.800308	1.20463	14.255	1.32544	-1.6609	1.00836
11	0.892347	-0.784073	1.18788	15.4428	1.32544	-1.6609	1.00836
12	0.884507	-0.768133	1.17149	16.6143	1.32544	-1.6609	1.00836
13	0.876825	-0.752482	1.15544	17.7698	1.32544	-1.6609	1.00836
14	0.869301	-0.737116	1.13975	18.9095	1.32544	-1.6609	1.00836
15	0.861929	-0.722029	1.12439	20.0339	1.32544	-1.6609	1.00836
16	0.854709	-0.707216	1.10936	21.1433	1.32544	-1.6609	1.00836
17	0.847637	-0.692673	1.09466	22.2379	1.32544	-1.6609	1.00836
18	0.84071	-0.678393	1.08028	23.3182	1.32544	-1.6609	1.00836
19	0.833926	-0.664373	1.06622	24.3844	1.32544	-1.6609	1.00836
20	0.827283	-0.650608	1.05247	25.4369	1.32544	-1.6609	1.00836
21	0.820776	-0.637092	1.03902	26.4759	1.32544	-1.6609	1.00836
22	0.814406	-0.623822	1.02587	27.5018	1.32544	-1.6609	1.00836
23	0.808167	-0.610793	1.01302	28.5148	1.32544	-1.6609	1.00836
24	0.802059	-0.598001	1.00045	29.5153	1.32544	-1.6609	1.00836
25	0.796079	-0.585441	0.988172	30.5034	1.32544	-1.6609	1.00836
26	0.790225	-0.573108	0.97617	31.4796	1.32544	-1.6609	1.00836
27	0.784494	-0.561	0.964444	32.444	1.32544	-1.6609	1.00836
28	0.778884	-0.549111	0.952986	33.397	1.32544	-1.6609	1.00836
29	0.773393	-0.537438	0.941794	34.3388	1.32544	-1.6609	1.00836
30	0.768018	-0.525977	0.930862	35.2697	1.32544	-1.6609	1.00836
31	0.762759	-0.514723	0.920185	36.1899	1.32544	-1.6609	1.00836
32	0.757611	-0.503674	0.90976	37.0996	1.32544	-1.6609	1.00836
33	0.752575	-0.492825	0.899581	37.9992	1.32544	-1.6609	1.00836
34	0.747646	-0.482173	0.889644	38.8889	1.32544	-1.6609	1.00836
35	0.742825	-0.471713	0.879944	39.7688	1.32544	-1.6609	1.00836
36	0.738108	-0.461443	0.870479	40.6393	1.32544	-1.6609	1.00836
37	0.733493	-0.45136	0.861242	41.5005	1.32544	-1.6609	1.00836
38	0.72898	-0.441459	0.85223	42.3528	1.32544	-1.6609	1.00836
39	0.724565	-0.431737	0.84344	43.1962	1.32544	-1.6609	1.00836
40	0.720248	-0.422191	0.834866	44.0311	1.32544	-1.6609	1.00836
41	0.716026	-0.412818	0.826505	44.8576	1.32544	-1.6609	1.00836
42	0.711897	-0.403614	0.818353	45.6759	1.32544	-1.6609	1.00836
