
Current theta : [ 1.01634 , -1.62934 , 0.904731 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.983543	1.39551	1.39551	1.01634	-1.62934	0.904731
1	0.980165	-0.967375	1.37715	2.77266	1.01634	-1.62934	0.904731
2	0.970491	-0.951489	1.35911	4.13177	1.01634	-1.62934	0.904731
3	0.960976	-0.93588	1.3414	5.47317	1.01634	-1.62934	0.904731
4	0.951617	-0.920543	1.324	6.79717	1.01634	-1.62934	0.904731
5	0.942412	-0.905471	1.30691	8.10408	1.01634	-1.62934	0.904731
6	0.933357	-0.89066	1.29013	9.39421	1.01634	-1.62934	0.904731
7	0.92445	-0.876105	1.27364	10.6679	1.01634	-1.62934	0.904731
8	0.915689	-0.861801	1.25745	11.9253	1.01634	-1.62934	0.904731
9	0.907071	-0.847742	1.24155	13.1669	1.01634	-1.62934	0.904731
10	0.898594	-0.833924	1.22593	14.3928	1.01634	-1.62934	0.904731
11	0.890255	-0.820343	1.21059	15.6034	1.01634	-1.62934	0.904731
12	0.882051	-0.806994	1.19551	16.7989	1.01634	-1.62934	0.904731
13	0.873981	-0.793871	1.18071	17.9796	1.01634	-1.62934	0.904731
14	0.866043	-0.780972	1.16617	19.1458	1.01634	-1.62934	0.904731
15	0.858233	-0.768292	1.15188	20.2976	1.01634	-1.62934	0.904731
16	0.85055	-0.755827	1.13785	21.4355	1.01634	-1.62934	0.904731
17	0.842992	-0.743572	1.12407	22.5596	1.01634	-1.62934	0.904731
18	0.835556	-0.731524	1.11053	23.6701	1.01634	-1.62934	0.904731
19	0.828241	-0.719679	1.09723	24.7673	1.01634	-1.62934	0.904731
20	0.821044	-0.708032	1.08417	25.8515	1.01634	-1.62934	0.904731
21	0.813964	-0.696582	1.07134	26.9228	1.01634	-1.62934	0.904731
22	0.806998	-0.685323	1.05873	27.9816	1.01634	-1.62934	0.904731
23	0.800145	-0.674253	1.04635	29.0279	1.01634	-1.62934	0.904731
24	0.793402	-0.663367	1.03419	30.0621	1.01634	-1.62934	0.904731
25	0.786768	-0.652663	1.02224	31.0843	1.01634	-1.62934	0.904731
26	0.780242	-0.642137	1.0105	32.0948	1.01634	-1.62934	0.904731
27	0.77382	-0.631787	0.998976	33.0938	1.01634	-1.62934	0.904731
28	0.767502	-0.621608	0.987652	34.0815	1.01634	-1.62934	0.904731
