
Current theta : [ 1.24083 , -1.75741 , 0.970123 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980018	1.39303	1.39303	1.24083	-1.75741	0.970123
1	0.9802	-0.960416	1.37229	2.76532	1.24083	-1.75741	0.970123
2	0.970596	-0.941188	1.352	4.11732	1.24083	-1.75741	0.970123
3	0.961184	-0.922327	1.33213	5.44945	1.24083	-1.75741	0.970123
4	0.951961	-0.903824	1.31268	6.76213	1.24083	-1.75741	0.970123
5	0.942922	-0.885673	1.29365	8.05577	1.24083	-1.75741	0.970123
6	0.934066	-0.867866	1.27502	9.33079	1.24083	-1.75741	0.970123
7	0.925387	-0.850398	1.25679	10.5876	1.24083	-1.75741	0.970123
8	0.916883	-0.833261	1.23895	11.8265	1.24083	-1.75741	0.970123
9	0.90855	-0.816448	1.2215	13.048	1.24083	-1.75741	0.970123
10	0.900386	-0.799955	1.20442	14.2524	1.24083	-1.75741	0.970123
11	0.892386	-0.783773	1.18771	15.4402	1.24083	-1.75741	0.970123
12	0.884549	-0.767897	1.17136	16.6115	1.24083	-1.75741	0.970123
13	0.87687	-0.752322	1.15537	17.7669	1.24083	-1.75741	0.970123
14	0.869346	-0.737041	1.13973	18.9066	1.24083	-1.75741	0.970123
15	0.861976	-0.722048	1.12444	20.0311	1.24083	-1.75741	0.970123
16	0.854755	-0.707338	1.10947	21.1405	1.24083	-1.75741	0.970123
17	0.847682	-0.692906	1.09484	22.2354	1.24083	-1.75741	0.970123
18	0.840753	-0.678746	1.08054	23.3159	1.24083	-1.75741	0.970123
19	0.833966	-0.664852	1.06655	24.3825	1.24083	-1.75741	0.970123
20	0.827317	-0.65122	1.05287	25.4353	1.24083	-1.75741	0.970123
21	0.820805	-0.637844	1.0395	26.4748	1.24083	-1.75741	0.970123
22	0.814426	-0.62472	1.02643	27.5013	1.24083	-1.75741	0.970123
23	0.808179	-0.611843	1.01366	28.5149	1.24083	-1.75741	0.970123
24	0.802061	-0.599207	1.00117	29.5161	1.24083	-1.75741	0.970123
25	0.796069	-0.586809	0.988974	30.5051	1.24083	-1.75741	0.970123
26	0.790201	-0.574643	0.977053	31.4821	1.24083	-1.75741	0.970123
27	0.784454	-0.562706	0.965405	32.4475	1.24083	-1.75741	0.970123
28	0.778827	-0.550992	0.954025	33.4016	1.24083	-1.75741	0.970123
29	0.773317	-0.539498	0.942909	34.3445	1.24083	-1.75741	0.970123
30	0.767922	-0.528219	0.932052	35.2765	1.24083	-1.75741	0.970123
31	0.76264	-0.517152	0.921448	36.198	1.24083	-1.75741	0.970123
32	0.757469	-0.506291	0.911092	37.1091	1.24083	-1.75741	0.970123
33	0.752406	-0.495634	0.900981	38.01	1.24083	-1.75741	0.970123
34	0.747449	-0.485176	0.891109	38.9012	1.24083	-1.75741	0.970123
35	0.742597	-0.474913	0.881472	39.7826	1.24083	-1.75741	0.970123
36	0.737848	-0.464842	0.872066	40.6547	1.24083	-1.75741	0.970123
37	0.7332	-0.454959	0.862885	41.5176	1.24083	-1.75741	0.970123
38	0.72865	-0.445261	0.853925	42.3715	1.24083	-1.75741	0.970123
