
Current theta : [ 1.30808 , -1.69044 , 0.999233 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980015	1.39303	1.39303	1.30808	-1.69044	0.999233
1	0.9802	-0.960398	1.37228	2.76531	1.30808	-1.69044	0.999233
2	0.970596	-0.941144	1.35196	4.11727	1.30808	-1.69044	0.999233
3	0.961184	-0.922244	1.33207	5.44934	1.30808	-1.69044	0.999233
4	0.951962	-0.903694	1.31259	6.76194	1.30808	-1.69044	0.999233
5	0.942925	-0.885485	1.29352	8.05545	1.30808	-1.69044	0.999233
6	0.93407	-0.867612	1.27485	9.3303	1.30808	-1.69044	0.999233
7	0.925394	-0.850069	1.25657	10.5869	1.30808	-1.69044	0.999233
8	0.916893	-0.832849	1.23868	11.8256	1.30808	-1.69044	0.999233
9	0.908565	-0.815946	1.22117	13.0467	1.30808	-1.69044	0.999233
10	0.900405	-0.799355	1.20403	14.2508	1.30808	-1.69044	0.999233
11	0.892412	-0.78307	1.18726	15.438	1.30808	-1.69044	0.999233
12	0.884581	-0.767084	1.17086	16.6089	1.30808	-1.69044	0.999233
13	0.87691	-0.751393	1.1548	17.7637	1.30808	-1.69044	0.999233
14	0.869396	-0.735991	1.13909	18.9028	1.30808	-1.69044	0.999233
15	0.862036	-0.720872	1.12373	20.0265	1.30808	-1.69044	0.999233
16	0.854828	-0.706032	1.1087	21.1352	1.30808	-1.69044	0.999233
17	0.847767	-0.691465	1.094	22.2292	1.30808	-1.69044	0.999233
18	0.840853	-0.677166	1.07962	23.3088	1.30808	-1.69044	0.999233
19	0.834081	-0.66313	1.06557	24.3744	1.30808	-1.69044	0.999233
20	0.82745	-0.649352	1.05182	25.4262	1.30808	-1.69044	0.999233
21	0.820956	-0.635827	1.03839	26.4646	1.30808	-1.69044	0.999233
22	0.814598	-0.622551	1.02525	27.4898	1.30808	-1.69044	0.999233
23	0.808373	-0.609519	1.01241	28.5023	1.30808	-1.69044	0.999233
24	0.802277	-0.596727	0.999866	29.5021	1.30808	-1.69044	0.999233
25	0.79631	-0.58417	0.987605	30.4897	1.30808	-1.69044	0.999233
26	0.790468	-0.571843	0.975625	31.4654	1.30808	-1.69044	0.999233
27	0.78475	-0.559743	0.963921	32.4293	1.30808	-1.69044	0.999233
28	0.779153	-0.547864	0.952488	33.3818	1.30808	-1.69044	0.999233
29	0.773674	-0.536204	0.941322	34.3231	1.30808	-1.69044	0.999233
30	0.768312	-0.524758	0.930416	35.2535	1.30808	-1.69044	0.999233
31	0.763064	-0.513522	0.919767	36.1733	1.30808	-1.69044	0.999233
32	0.757929	-0.502492	0.90937	37.0826	1.30808	-1.69044	0.999233
33	0.752904	-0.491664	0.899221	37.9819	1.30808	-1.69044	0.999233
34	0.747987	-0.481035	0.889314	38.8712	1.30808	-1.69044	0.999233
35	0.743177	-0.470601	0.879646	39.7508	1.30808	-1.69044	0.999233
36	0.738471	-0.460357	0.870212	40.621	1.30808	-1.69044	0.999233
37	0.733868	-0.450302	0.861007	41.482	1.30808	-1.69044	0.999233
38	0.729365	-0.44043	0.852028	42.3341	1.30808	-1.69044	0.999233
