
Current theta : [ 1.19894 , -1.74431 , 0.958257 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980568	1.39342	1.39342	1.19894	-1.74431	0.958257
1	0.980194	-0.961502	1.37305	2.76647	1.19894	-1.74431	0.958257
2	0.970579	-0.942796	1.3531	4.11957	1.19894	-1.74431	0.958257
3	0.961151	-0.924443	1.33357	5.45314	1.19894	-1.74431	0.958257
4	0.951907	-0.906435	1.31444	6.76758	1.19894	-1.74431	0.958257
5	0.942843	-0.888766	1.29571	8.06329	1.19894	-1.74431	0.958257
6	0.933955	-0.871428	1.27736	9.34065	1.19894	-1.74431	0.958257
7	0.925241	-0.854417	1.2594	10.6001	1.19894	-1.74431	0.958257
8	0.916696	-0.837724	1.24182	11.8419	1.19894	-1.74431	0.958257
9	0.908319	-0.821343	1.2246	13.0665	1.19894	-1.74431	0.958257
10	0.900106	-0.805269	1.20775	14.2742	1.19894	-1.74431	0.958257
11	0.892053	-0.789496	1.19124	15.4655	1.19894	-1.74431	0.958257
12	0.884158	-0.774018	1.17509	16.6406	1.19894	-1.74431	0.958257
13	0.876418	-0.758828	1.15928	17.7998	1.19894	-1.74431	0.958257
14	0.86883	-0.743921	1.1438	18.9436	1.19894	-1.74431	0.958257
15	0.86139	-0.729293	1.12865	20.0723	1.19894	-1.74431	0.958257
16	0.854098	-0.714937	1.11383	21.1861	1.19894	-1.74431	0.958257
17	0.846948	-0.700848	1.09932	22.2854	1.19894	-1.74431	0.958257
18	0.83994	-0.68702	1.08512	23.3706	1.19894	-1.74431	0.958257
19	0.833069	-0.67345	1.07123	24.4418	1.19894	-1.74431	0.958257
20	0.826335	-0.660132	1.05764	25.4994	1.19894	-1.74431	0.958257
21	0.819734	-0.64706	1.04434	26.5438	1.19894	-1.74431	0.958257
22	0.813263	-0.634232	1.03133	27.5751	1.19894	-1.74431	0.958257
23	0.806921	-0.62164	1.01861	28.5937	1.19894	-1.74431	0.958257
24	0.800704	-0.609282	1.00616	29.5999	1.19894	-1.74431	0.958257
25	0.794612	-0.597153	0.993981	30.5939	1.19894	-1.74431	0.958257
26	0.78864	-0.585248	0.982073	31.5759	1.19894	-1.74431	0.958257
27	0.782788	-0.573563	0.970428	32.5464	1.19894	-1.74431	0.958257
28	0.777052	-0.562093	0.95904	33.5054	1.19894	-1.74431	0.958257
29	0.771431	-0.550836	0.947906	34.4533	1.19894	-1.74431	0.958257
30	0.765923	-0.539786	0.93702	35.3903	1.19894	-1.74431	0.958257
31	0.760525	-0.52894	0.926377	36.3167	1.19894	-1.74431	0.958257
32	0.755235	-0.518294	0.915974	37.2327	1.19894	-1.74431	0.958257
33	0.750052	-0.507843	0.905805	38.1385	1.19894	-1.74431	0.958257
34	0.744974	-0.497586	0.895867	39.0344	1.19894	-1.74431	0.958257
35	0.739998	-0.487517	0.886154	39.9205	1.19894	-1.74431	0.958257
36	0.735123	-0.477633	0.876663	40.7972	1.19894	-1.74431	0.958257
37	0.730347	-0.46793	0.86739	41.6646	1.19894	-1.74431	0.958257
38	0.725667	-0.458407	0.85833	42.5229	1.19894	-1.74431	0.958257
39	0.721083	-0.449057	0.849478	43.3724	1.19894	-1.74431	0.958257
40	0.716593	-0.43988	0.840833	44.2132	1.19894	-1.74431	0.958257
41	0.712194	-0.430871	0.832388	45.0456	1.19894	-1.74431	0.958257
42	0.707885	-0.422027	0.824141	45.8697	1.19894	-1.74431	0.958257
43	0.703665	-0.413345	0.816087	46.6858	1.19894	-1.74431	0.958257
44	0.699531	-0.404822	0.808224	47.494	1.19894	-1.74431	0.958257
45	0.695483	-0.396456	0.800546	48.2946	1.19894	-1.74431	0.958257
46	0.691519	-0.388242	0.793051	49.0876	1.19894	-1.74431	0.958257
47	0.687636	-0.380179	0.785735	49.8734	1.19894	-1.74431	0.958257
48	0.683834	-0.372263	0.778594	50.652	1.19894	-1.74431	0.958257
49	0.680112	-0.364492	0.771626	51.4236	1.19894	-1.74431	0.958257
50	0.676467	-0.356863	0.764826	52.1884	1.19894	-1.74431	0.958257
51	0.672898	-0.349373	0.758191	52.9466	1.19894	-1.74431	0.958257
52	0.669405	-0.34202	0.751718	53.6983	1.19894	-1.74431	0.958257
53	0.665984	-0.334801	0.745404	54.4437	1.19894	-1.74431	0.958257
54	0.662636	-0.327714	0.739245	55.183	1.19894	-1.74431	0.958257
55	0.659359	-0.320756	0.733239	55.9162	1.19894	-1.74431	0.958257
56	0.656152	-0.313925	0.727382	56.6436	1.19894	-1.74431	0.958257
57	0.653012	-0.307219	0.721671	57.3653	1.19894	-1.74431	0.958257
58	0.64994	-0.300634	0.716103	58.0814	1.19894	-1.74431	0.958257
59	0.646934	-0.29417	0.710675	58.792	1.19894	-1.74431	0.958257
60	0.643992	-0.287823	0.705385	59.4974	1.19894	-1.74431	0.958257
61	0.641114	-0.281591	0.700229	60.1977	1.19894	-1.74431	0.958257
62	0.638298	-0.275473	0.695205	60.8929	1.19894	-1.74431	0.958257
63	0.635543	-0.269467	0.69031	61.5832	1.19894	-1.74431	0.958257
64	0.632849	-0.263569	0.685541	62.2687	1.19894	-1.74431	0.958257
65	0.630213	-0.257778	0.680895	62.9496	1.19894	-1.74431	0.958257
66	0.627635	-0.252093	0.67637	63.626	1.19894	-1.74431	0.958257
67	0.625114	-0.246511	0.671964	64.2979	1.19894	-1.74431	0.958257
68	0.622649	-0.24103	0.667673	64.9656	1.19894	-1.74431	0.958257
69	0.620239	-0.235649	0.663496	65.6291	1.19894	-1.74431	0.958257
70	0.617882	-0.230365	0.659429	66.2885	1.19894	-1.74431	0.958257
71	0.615579	-0.225177	0.655471	66.944	1.19894	-1.74431	0.958257
72	0.613327	-0.220083	0.651618	67.5956	1.19894	-1.74431	0.958257
73	0.611126	-0.215081	0.64787	68.2435	1.19894	-1.74431	0.958257
74	0.608975	-0.21017	0.644222	68.8877	1.19894	-1.74431	0.958257
75	0.606874	-0.205348	0.640674	69.5284	1.19894	-1.74431	0.958257
76	0.60482	-0.200612	0.637223	70.1656	1.19894	-1.74431	0.958257
77	0.602814	-0.195963	0.633866	70.7995	1.19894	-1.74431	0.958257
78	0.600854	-0.191398	0.630602	71.4301	1.19894	-1.74431	0.958257
79	0.59894	-0.186915	0.627429	72.0575	1.19894	-1.74431	0.958257
80	0.597071	-0.182513	0.624344	72.6819	1.19894	-1.74431	0.958257
81	0.595246	-0.178191	0.621345	73.3032	1.19894	-1.74431	0.958257
82	0.593464	-0.173946	0.618431	73.9216	1.19894	-1.74431	0.958257
83	0.591725	-0.169778	0.6156	74.5372	1.19894	-1.74431	0.958257
84	0.590027	-0.165686	0.612849	75.1501	1.19894	-1.74431	0.958257
85	0.58837	-0.161667	0.610177	75.7603	1.19894	-1.74431	0.958257
86	0.586753	-0.157721	0.607582	76.3678	1.19894	-1.74431	0.958257
87	0.585176	-0.153845	0.605062	76.9729	1.19894	-1.74431	0.958257
88	0.583638	-0.15004	0.602615	77.5755	1.19894	-1.74431	0.958257
89	0.582137	-0.146303	0.60024	78.1758	1.19894	-1.74431	0.958257
90	0.580674	-0.142633	0.597936	78.7737	1.19894	-1.74431	0.958257
91	0.579248	-0.13903	0.595699	79.3694	1.19894	-1.74431	0.958257
92	0.577858	-0.135491	0.593529	79.9629	1.19894	-1.74431	0.958257
93	0.576503	-0.132015	0.591425	80.5543	1.19894	-1.74431	0.958257
94	0.575183	-0.128603	0.589384	81.1437	1.19894	-1.74431	0.958257
95	0.573897	-0.125251	0.587405	81.7311	1.19894	-1.74431	0.958257
96	0.572644	-0.12196	0.585487	82.3166	1.19894	-1.74431	0.958257
97	0.571424	-0.118727	0.583628	82.9003	1.19894	-1.74431	0.958257
98	0.570237	-0.115553	0.581827	83.4821	1.19894	-1.74431	0.958257
99	0.569082	-0.112435	0.580082	84.0622	1.19894	-1.74431	0.958257


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980558	1.39341	1.39341	1.19994	-1.74431	0.958257
1	0.980194	-0.961482	1.37304	2.76645	1.19994	-1.74431	0.958257
2	0.97058	-0.942767	1.35308	4.11953	1.19994	-1.74431	0.958257
3	0.961152	-0.924404	1.33354	5.45307	1.19994	-1.74431	0.958257
4	0.951908	-0.906388	1.31441	6.76748	1.19994	-1.74431	0.958257
5	0.942844	-0.88871	1.29567	8.06315	1.19994	-1.74431	0.958257
6	0.933957	-0.871364	1.27732	9.34047	1.19994	-1.74431	0.958257
7	0.925243	-0.854344	1.25936	10.5998	1.19994	-1.74431	0.958257
8	0.9167	-0.837643	1.24177	11.8416	1.19994	-1.74431	0.958257
9	0.908323	-0.821255	1.22455	13.0661	1.19994	-1.74431	0.958257
10	0.900111	-0.805173	1.20769	14.2738	1.19994	-1.74431	0.958257
11	0.892059	-0.789393	1.19118	15.465	1.19994	-1.74431	0.958257
12	0.884165	-0.773907	1.17502	16.64	1.19994	-1.74431	0.958257
13	0.876426	-0.75871	1.15921	17.7992	1.19994	-1.74431	0.958257
14	0.868839	-0.743797	1.14373	18.943	1.19994	-1.74431	0.958257
15	0.861401	-0.729162	1.12858	20.0715	1.19994	-1.74431	0.958257
16	0.854109	-0.714799	1.11375	21.1853	1.19994	-1.74431	0.958257
17	0.846961	-0.700704	1.09924	22.2845	1.19994	-1.74431	0.958257
18	0.839954	-0.686871	1.08504	23.3696	1.19994	-1.74431	0.958257
19	0.833086	-0.673295	1.07115	24.4407	1.19994	-1.74431	0.958257
20	0.826353	-0.659971	1.05755	25.4983	1.19994	-1.74431	0.958257
21	0.819753	-0.646894	1.04425	26.5425	1.19994	-1.74431	0.958257
22	0.813284	-0.63406	1.03124	27.5738	1.19994	-1.74431	0.958257
23	0.806943	-0.621463	1.01852	28.5923	1.19994	-1.74431	0.958257
24	0.800729	-0.6091	1.00607	29.5984	1.19994	-1.74431	0.958257
25	0.794638	-0.596966	0.99389	30.5922	1.19994	-1.74431	0.958257
26	0.788668	-0.585056	0.981982	31.5742	1.19994	-1.74431	0.958257
27	0.782818	-0.573366	0.970336	32.5446	1.19994	-1.74431	0.958257
28	0.777084	-0.561892	0.958949	33.5035	1.19994	-1.74431	0.958257
29	0.771465	-0.550631	0.947815	34.4513	1.19994	-1.74431	0.958257
30	0.765959	-0.539576	0.936929	35.3883	1.19994	-1.74431	0.958257
31	0.760563	-0.528726	0.926287	36.3145	1.19994	-1.74431	0.958257
32	0.755276	-0.518076	0.915884	37.2304	1.19994	-1.74431	0.958257
33	0.750095	-0.507622	0.905717	38.1361	1.19994	-1.74431	0.958257
34	0.745019	-0.49736	0.895779	39.0319	1.19994	-1.74431	0.958257
35	0.740045	-0.487288	0.886068	39.918	1.19994	-1.74431	0.958257
36	0.735172	-0.4774	0.876578	40.7946	1.19994	-1.74431	0.958257
37	0.730398	-0.467695	0.867306	41.6619	1.19994	-1.74431	0.958257
38	0.725721	-0.458167	0.858247	42.5201	1.19994	-1.74431	0.958257
39	0.72114	-0.448815	0.849398	43.3695	1.19994	-1.74431	0.958257
40	0.716651	-0.439634	0.840754	44.2103	1.19994	-1.74431	0.958257
41	0.712255	-0.430622	0.832312	45.0426	1.19994	-1.74431	0.958257
42	0.707949	-0.421775	0.824067	45.8667	1.19994	-1.74431	0.958257
43	0.703731	-0.41309	0.816015	46.6827	1.19994	-1.74431	0.958257
44	0.6996	-0.404565	0.808154	47.4908	1.19994	-1.74431	0.958257
45	0.695555	-0.396195	0.800479	48.2913	1.19994	-1.74431	0.958257
46	0.691593	-0.387979	0.792987	49.0843	1.19994	-1.74431	0.958257
47	0.687713	-0.379913	0.785674	49.87	1.19994	-1.74431	0.958257
48	0.683914	-0.371995	0.778536	50.6485	1.19994	-1.74431	0.958257
49	0.680194	-0.364222	0.77157	51.4201	1.19994	-1.74431	0.958257
50	0.676552	-0.35659	0.764774	52.1848	1.19994	-1.74431	0.958257
51	0.672986	-0.349098	0.758142	52.943	1.19994	-1.74431	0.958257
52	0.669495	-0.341743	0.751672	53.6947	1.19994	-1.74431	0.958257
53	0.666077	-0.334522	0.745362	54.44	1.19994	-1.74431	0.958257
54	0.662732	-0.327433	0.739206	55.1792	1.19994	-1.74431	0.958257
55	0.659458	-0.320473	0.733204	55.9124	1.19994	-1.74431	0.958257
56	0.656253	-0.31364	0.72735	56.6398	1.19994	-1.74431	0.958257
57	0.653117	-0.306932	0.721643	57.3614	1.19994	-1.74431	0.958257
58	0.650047	-0.300345	0.716079	58.0775	1.19994	-1.74431	0.958257
59	0.647044	-0.293879	0.710655	58.7882	1.19994	-1.74431	0.958257
60	0.644105	-0.287531	0.705369	59.4935	1.19994	-1.74431	0.958257
61	0.64123	-0.281297	0.700217	60.1937	1.19994	-1.74431	0.958257
62	0.638417	-0.275178	0.695197	60.8889	1.19994	-1.74431	0.958257
63	0.635665	-0.26917	0.690306	61.5792	1.19994	-1.74431	0.958257
64	0.632973	-0.26327	0.685541	62.2648	1.19994	-1.74431	0.958257
65	0.630341	-0.257478	0.6809	62.9457	1.19994	-1.74431	0.958257
66	0.627766	-0.251792	0.676379	63.6221	1.19994	-1.74431	0.958257
67	0.625248	-0.246208	0.671977	64.294	1.19994	-1.74431	0.958257
68	0.622786	-0.240726	0.667691	64.9617	1.19994	-1.74431	0.958257
69	0.620379	-0.235343	0.663518	65.6253	1.19994	-1.74431	0.958257
70	0.618025	-0.230058	0.659456	66.2847	1.19994	-1.74431	0.958257
71	0.615725	-0.224869	0.655502	66.9402	1.19994	-1.74431	0.958257
72	0.613476	-0.219774	0.651654	67.5919	1.19994	-1.74431	0.958257
73	0.611278	-0.214771	0.64791	68.2398	1.19994	-1.74431	0.958257
74	0.60913	-0.209859	0.644267	68.884	1.19994	-1.74431	0.958257
75	0.607032	-0.205035	0.640724	69.5248	1.19994	-1.74431	0.958257
76	0.604981	-0.200299	0.637277	70.162	1.19994	-1.74431	0.958257
77	0.602978	-0.195649	0.633925	70.796	1.19994	-1.74431	0.958257
78	0.601022	-0.191082	0.630666	71.4266	1.19994	-1.74431	0.958257
79	0.599111	-0.186598	0.627498	72.0541	1.19994	-1.74431	0.958257
80	0.597245	-0.182196	0.624417	72.6785	1.19994	-1.74431	0.958257
81	0.595423	-0.177872	0.621424	73.3	1.19994	-1.74431	0.958257
82	0.593644	-0.173627	0.618514	73.9185	1.19994	-1.74431	0.958257
83	0.591908	-0.169459	0.615688	74.5342	1.19994	-1.74431	0.958257
84	0.590214	-0.165365	0.612942	75.1471	1.19994	-1.74431	0.958257
85	0.58856	-0.161346	0.610275	75.7574	1.19994	-1.74431	0.958257
86	0.586947	-0.157398	0.607685	76.3651	1.19994	-1.74431	0.958257
87	0.585373	-0.153523	0.60517	76.9702	1.19994	-1.74431	0.958257
88	0.583837	-0.149716	0.602728	77.573	1.19994	-1.74431	0.958257
89	0.58234	-0.145979	0.600358	78.1733	1.19994	-1.74431	0.958257
90	0.58088	-0.142308	0.598058	78.7714	1.19994	-1.74431	0.958257
91	0.579457	-0.138704	0.595827	79.3672	1.19994	-1.74431	0.958257
92	0.57807	-0.135164	0.593662	79.9609	1.19994	-1.74431	0.958257
93	0.576719	-0.131688	0.591562	80.5524	1.19994	-1.74431	0.958257
94	0.575402	-0.128275	0.589527	81.142	1.19994	-1.74431	0.958257
95	0.574119	-0.124923	0.587553	81.7295	1.19994	-1.74431	0.958257
96	0.57287	-0.121631	0.58564	82.3152	1.19994	-1.74431	0.958257
97	0.571653	-0.118398	0.583786	82.8989	1.19994	-1.74431	0.958257
98	0.570469	-0.115223	0.581989	83.4809	1.19994	-1.74431	0.958257
99	0.569317	-0.112105	0.58025	84.0612	1.19994	-1.74431	0.958257


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980578	1.39342	1.39342	1.19894	-1.74331	0.958257
1	0.980194	-0.961522	1.37306	2.76649	1.19894	-1.74331	0.958257
2	0.970579	-0.942825	1.35312	4.11961	1.19894	-1.74331	0.958257
3	0.961151	-0.924481	1.33359	5.45321	1.19894	-1.74331	0.958257
4	0.951906	-0.906481	1.31447	6.76768	1.19894	-1.74331	0.958257
5	0.942841	-0.88882	1.29574	8.06342	1.19894	-1.74331	0.958257
6	0.933953	-0.871491	1.27741	9.34083	1.19894	-1.74331	0.958257
7	0.925238	-0.854487	1.25945	10.6003	1.19894	-1.74331	0.958257
8	0.916693	-0.837801	1.24187	11.8421	1.19894	-1.74331	0.958257
9	0.908315	-0.821428	1.22466	13.0668	1.19894	-1.74331	0.958257
10	0.900101	-0.805361	1.2078	14.2746	1.19894	-1.74331	0.958257
11	0.892047	-0.789594	1.1913	15.4659	1.19894	-1.74331	0.958257
12	0.884151	-0.774122	1.17515	16.6411	1.19894	-1.74331	0.958257
13	0.87641	-0.758938	1.15935	17.8004	1.19894	-1.74331	0.958257
14	0.868821	-0.744037	1.14387	18.9443	1.19894	-1.74331	0.958257
15	0.86138	-0.729414	1.12873	20.073	1.19894	-1.74331	0.958257
16	0.854086	-0.715063	1.1139	21.1869	1.19894	-1.74331	0.958257
17	0.846936	-0.700979	1.0994	22.2863	1.19894	-1.74331	0.958257
18	0.839926	-0.687157	1.0852	23.3715	1.19894	-1.74331	0.958257
19	0.833054	-0.673591	1.07131	24.4428	1.19894	-1.74331	0.958257
20	0.826318	-0.660277	1.05772	25.5005	1.19894	-1.74331	0.958257
21	0.819716	-0.64721	1.04442	26.5449	1.19894	-1.74331	0.958257
22	0.813243	-0.634385	1.03141	27.5764	1.19894	-1.74331	0.958257
23	0.8069	-0.621797	1.01868	28.595	1.19894	-1.74331	0.958257
24	0.800682	-0.609443	1.00624	29.6013	1.19894	-1.74331	0.958257
25	0.794587	-0.597317	0.99406	30.5953	1.19894	-1.74331	0.958257
26	0.788614	-0.585415	0.982152	31.5775	1.19894	-1.74331	0.958257
27	0.78276	-0.573733	0.970506	32.548	1.19894	-1.74331	0.958257
28	0.777023	-0.562266	0.959118	33.5071	1.19894	-1.74331	0.958257
29	0.7714	-0.551011	0.947983	34.4551	1.19894	-1.74331	0.958257
30	0.76589	-0.539964	0.937096	35.3922	1.19894	-1.74331	0.958257
31	0.76049	-0.52912	0.926452	36.3186	1.19894	-1.74331	0.958257
32	0.755199	-0.518476	0.916048	37.2347	1.19894	-1.74331	0.958257
33	0.750014	-0.508028	0.905877	38.1406	1.19894	-1.74331	0.958257
34	0.744934	-0.497773	0.895937	39.0365	1.19894	-1.74331	0.958257
35	0.739956	-0.487705	0.886223	39.9227	1.19894	-1.74331	0.958257
36	0.735079	-0.477823	0.87673	40.7995	1.19894	-1.74331	0.958257
37	0.730301	-0.468123	0.867455	41.6669	1.19894	-1.74331	0.958257
38	0.72562	-0.4586	0.858393	42.5253	1.19894	-1.74331	0.958257
39	0.721034	-0.449252	0.849539	43.3749	1.19894	-1.74331	0.958257
40	0.716541	-0.440076	0.840891	44.2157	1.19894	-1.74331	0.958257
41	0.71214	-0.431068	0.832444	45.0482	1.19894	-1.74331	0.958257
42	0.70783	-0.422225	0.824195	45.8724	1.19894	-1.74331	0.958257
43	0.703607	-0.413544	0.816139	46.6885	1.19894	-1.74331	0.958257
44	0.699472	-0.405022	0.808272	47.4968	1.19894	-1.74331	0.958257
45	0.695422	-0.396656	0.800592	48.2974	1.19894	-1.74331	0.958257
46	0.691455	-0.388443	0.793094	49.0905	1.19894	-1.74331	0.958257
47	0.687571	-0.380381	0.785775	49.8763	1.19894	-1.74331	0.958257
48	0.683767	-0.372465	0.778632	50.6549	1.19894	-1.74331	0.958257
49	0.680042	-0.364695	0.77166	51.4265	1.19894	-1.74331	0.958257
50	0.676395	-0.357066	0.764857	52.1914	1.19894	-1.74331	0.958257
51	0.672825	-0.349576	0.758219	52.9496	1.19894	-1.74331	0.958257
