
Current theta : [ 1.33653 , -1.64202 , 1.01425 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980214	1.39317	1.39317	1.33653	-1.64202	1.01425
1	0.980198	-0.960785	1.37255	2.76572	1.33653	-1.64202	1.01425
2	0.97059	-0.941704	1.35235	4.11807	1.33653	-1.64202	1.01425
3	0.961173	-0.922967	1.33256	5.45063	1.33653	-1.64202	1.01425
4	0.951943	-0.904567	1.31318	6.76381	1.33653	-1.64202	1.01425
5	0.942898	-0.886499	1.29419	8.058	1.33653	-1.64202	1.01425
6	0.934033	-0.868755	1.2756	9.3336	1.33653	-1.64202	1.01425
7	0.925345	-0.851331	1.25739	10.591	1.33653	-1.64202	1.01425
8	0.916832	-0.83422	1.23956	11.8306	1.33653	-1.64202	1.01425
9	0.90849	-0.817418	1.2221	13.0526	1.33653	-1.64202	1.01425
10	0.900315	-0.800918	1.20501	14.2577	1.33653	-1.64202	1.01425
11	0.892306	-0.784715	1.18827	15.4459	1.33653	-1.64202	1.01425
12	0.884459	-0.768804	1.17189	16.6178	1.33653	-1.64202	1.01425
13	0.876771	-0.75318	1.15586	17.7737	1.33653	-1.64202	1.01425
14	0.869239	-0.737837	1.14017	18.9138	1.33653	-1.64202	1.01425
15	0.861861	-0.722771	1.12481	20.0387	1.33653	-1.64202	1.01425
16	0.854633	-0.707976	1.10979	21.1484	1.33653	-1.64202	1.01425
17	0.847553	-0.693448	1.09509	22.2435	1.33653	-1.64202	1.01425
18	0.840619	-0.679181	1.08071	23.3242	1.33653	-1.64202	1.01425
19	0.833827	-0.665171	1.06664	24.3909	1.33653	-1.64202	1.01425
20	0.827175	-0.651414	1.05288	25.4438	1.33653	-1.64202	1.01425
21	0.820661	-0.637905	1.03943	26.4832	1.33653	-1.64202	1.01425
22	0.814282	-0.624639	1.02627	27.5095	1.33653	-1.64202	1.01425
23	0.808036	-0.611612	1.01341	28.5229	1.33653	-1.64202	1.01425
24	0.80192	-0.59882	1.00083	29.5237	1.33653	-1.64202	1.01425
25	0.795931	-0.586258	0.988537	30.5122	1.33653	-1.64202	1.01425
26	0.790069	-0.573922	0.976522	31.4887	1.33653	-1.64202	1.01425
27	0.78433	-0.561809	0.964781	32.4535	1.33653	-1.64202	1.01425
28	0.778712	-0.549913	0.953308	33.4068	1.33653	-1.64202	1.01425
29	0.773212	-0.538232	0.942099	34.3489	1.33653	-1.64202	1.01425
30	0.76783	-0.526761	0.93115	35.2801	1.33653	-1.64202	1.01425
31	0.762563	-0.515497	0.920456	36.2005	1.33653	-1.64202	1.01425
32	0.757408	-0.504436	0.910012	37.1106	1.33653	-1.64202	1.01425
33	0.752363	-0.493573	0.899814	38.0104	1.33653	-1.64202	1.01425
34	0.747427	-0.482906	0.889857	38.9002	1.33653	-1.64202	1.01425
35	0.742598	-0.472431	0.880138	39.7804	1.33653	-1.64202	1.01425
