
Current theta : [ 1.27252 , -1.74576 , 0.981386 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.979817	1.39289	1.39289	1.27252	-1.74576	0.981386
1	0.980202	-0.960018	1.37202	2.76491	1.27252	-1.74576	0.981386
2	0.970602	-0.940594	1.35159	4.11649	1.27252	-1.74576	0.981386
3	0.961196	-0.921538	1.33159	5.44808	1.27252	-1.74576	0.981386
4	0.95198	-0.902844	1.31202	6.7601	1.27252	-1.74576	0.981386
5	0.942952	-0.884504	1.29287	8.05297	1.27252	-1.74576	0.981386
6	0.934107	-0.866511	1.27413	9.32709	1.27252	-1.74576	0.981386
7	0.925442	-0.848859	1.25579	10.5829	1.27252	-1.74576	0.981386
8	0.916953	-0.831541	1.23785	11.8207	1.27252	-1.74576	0.981386
9	0.908638	-0.81455	1.22029	13.041	1.27252	-1.74576	0.981386
10	0.900492	-0.79788	1.20312	14.2441	1.27252	-1.74576	0.981386
11	0.892513	-0.781525	1.18632	15.4305	1.27252	-1.74576	0.981386
12	0.884698	-0.765478	1.16989	16.6004	1.27252	-1.74576	0.981386
13	0.877043	-0.749735	1.15382	17.7542	1.27252	-1.74576	0.981386
14	0.869546	-0.734289	1.13811	18.8923	1.27252	-1.74576	0.981386
15	0.862203	-0.719133	1.12274	20.015	1.27252	-1.74576	0.981386
16	0.855012	-0.704264	1.10771	21.1227	1.27252	-1.74576	0.981386
17	0.847969	-0.689674	1.09302	22.2158	1.27252	-1.74576	0.981386
18	0.841072	-0.675359	1.07866	23.2944	1.27252	-1.74576	0.981386
19	0.834319	-0.661314	1.06462	24.3591	1.27252	-1.74576	0.981386
20	0.827706	-0.647532	1.0509	25.41	1.27252	-1.74576	0.981386
21	0.82123	-0.63401	1.03749	26.4474	1.27252	-1.74576	0.981386
22	0.81489	-0.620742	1.02439	27.4718	1.27252	-1.74576	0.981386
23	0.808683	-0.607724	1.01158	28.4834	1.27252	-1.74576	0.981386
24	0.802606	-0.59495	0.99907	29.4825	1.27252	-1.74576	0.981386
25	0.796656	-0.582416	0.986848	30.4693	1.27252	-1.74576	0.981386
26	0.790832	-0.570117	0.974909	31.4442	1.27252	-1.74576	0.981386
27	0.785131	-0.558048	0.963249	32.4075	1.27252	-1.74576	0.981386
28	0.77955	-0.546206	0.951861	33.3594	1.27252	-1.74576	0.981386
29	0.774088	-0.534586	0.940742	34.3001	1.27252	-1.74576	0.981386
30	0.768742	-0.523184	0.929885	35.23	1.27252	-1.74576	0.981386
31	0.763511	-0.511995	0.919286	36.1493	1.27252	-1.74576	0.981386
32	0.758391	-0.501016	0.908941	37.0582	1.27252	-1.74576	0.981386
33	0.75338	-0.490242	0.898844	37.957	1.27252	-1.74576	0.981386
34	0.748478	-0.47967	0.88899	38.846	1.27252	-1.74576	0.981386
35	0.743681	-0.469296	0.879375	39.7254	1.27252	-1.74576	0.981386
36	0.738988	-0.459116	0.869995	40.5954	1.27252	-1.74576	0.981386
37	0.734397	-0.449125	0.860844	41.4563	1.27252	-1.74576	0.981386
38	0.729906	-0.439322	0.851919	42.3082	1.27252	-1.74576	0.981386
39	0.725513	-0.429701	0.843215	43.1514	1.27252	-1.74576	0.981386
40	0.721216	-0.420261	0.834728	43.9861	1.27252	-1.74576	0.981386
41	0.717013	-0.410996	0.826454	44.8126	1.27252	-1.74576	0.981386
42	0.712903	-0.401904	0.818387	45.631	1.27252	-1.74576	0.981386
43	0.708884	-0.392982	0.810525	46.4415	1.27252	-1.74576	0.981386
44	0.704954	-0.384226	0.802864	47.2443	1.27252	-1.74576	0.981386
45	0.701112	-0.375633	0.795398	48.0397	1.27252	-1.74576	0.981386
46	0.697356	-0.3672	0.788125	48.8279	1.27252	-1.74576	0.981386
47	0.693684	-0.358924	0.78104	49.6089	1.27252	-1.74576	0.981386
48	0.690094	-0.350803	0.77414	50.383	1.27252	-1.74576	0.981386
49	0.686586	-0.342832	0.767421	51.1505	1.27252	-1.74576	0.981386
50	0.683158	-0.33501	0.760879	51.9113	1.27252	-1.74576	0.981386
51	0.679808	-0.327333	0.75451	52.6659	1.27252	-1.74576	0.981386
52	0.676535	-0.319798	0.748312	53.4142	1.27252	-1.74576	0.981386
53	0.673337	-0.312404	0.742279	54.1565	1.27252	-1.74576	0.981386
54	0.670213	-0.305147	0.73641	54.8929	1.27252	-1.74576	0.981386
55	0.667161	-0.298025	0.7307	55.6236	1.27252	-1.74576	0.981386
56	0.664181	-0.291035	0.725147	56.3487	1.27252	-1.74576	0.981386
