
Current theta : [ 1.31322 , -1.68171 , 1.00192 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.99	-0.980051	1.39305	1.39305	1.31322	-1.68171	1.00192
1	0.980199	-0.960468	1.37233	2.76538	1.31322	-1.68171	1.00192
2	0.970595	-0.941245	1.35203	4.11742	1.31322	-1.68171	1.00192
3	0.961182	-0.922375	1.33216	5.44958	1.31322	-1.68171	1.00192
4	0.951959	-0.903851	1.3127	6.76227	1.31322	-1.68171	1.00192
5	0.94292	-0.885668	1.29364	8.05591	1.31322	-1.68171	1.00192
6	0.934063	-0.867818	1.27498	9.3309	1.31322	-1.68171	1.00192
7	0.925385	-0.850296	1.25672	10.5876	1.31322	-1.68171	1.00192
8	0.916882	-0.833096	1.23884	11.8265	1.31322	-1.68171	1.00192
9	0.908551	-0.816211	1.22134	13.0478	1.31322	-1.68171	1.00192
10	0.900389	-0.799636	1.20421	14.252	1.31322	-1.68171	1.00192
11	0.892393	-0.783366	1.18745	15.4394	1.31322	-1.68171	1.00192
12	0.884559	-0.767394	1.17104	16.6105	1.31322	-1.68171	1.00192
13	0.876885	-0.751714	1.15499	17.7655	1.31322	-1.68171	1.00192
14	0.869368	-0.736323	1.13929	18.9048	1.31322	-1.68171	1.00192
15	0.862005	-0.721214	1.12392	20.0287	1.31322	-1.68171	1.00192
16	0.854793	-0.706381	1.10889	21.1376	1.31322	-1.68171	1.00192
17	0.847729	-0.691821	1.09419	22.2318	1.31322	-1.68171	1.00192
18	0.840811	-0.677528	1.07982	23.3116	1.31322	-1.68171	1.00192
19	0.834035	-0.663496	1.06576	24.3774	1.31322	-1.68171	1.00192
20	0.8274	-0.649722	1.05201	25.4294	1.31322	-1.68171	1.00192
21	0.820903	-0.6362	1.03857	26.4679	1.31322	-1.68171	1.00192
22	0.814541	-0.622926	1.02543	27.4934	1.31322	-1.68171	1.00192
23	0.808312	-0.609895	1.01259	28.506	1.31322	-1.68171	1.00192
24	0.802213	-0.597102	1.00004	29.506	1.31322	-1.68171	1.00192
25	0.796242	-0.584544	0.987772	30.4938	1.31322	-1.68171	1.00192
26	0.790397	-0.572216	0.975786	31.4696	1.31322	-1.68171	1.00192
27	0.784674	-0.560113	0.964075	32.4336	1.31322	-1.68171	1.00192
28	0.779073	-0.548231	0.952635	33.3863	1.31322	-1.68171	1.00192
29	0.773591	-0.536567	0.94146	34.3277	1.31322	-1.68171	1.00192
30	0.768225	-0.525117	0.930547	35.2583	1.31322	-1.68171	1.00192
31	0.762974	-0.513875	0.91989	36.1782	1.31322	-1.68171	1.00192
32	0.757835	-0.50284	0.909485	37.0876	1.31322	-1.68171	1.00192
33	0.752807	-0.492006	0.899326	37.987	1.31322	-1.68171	1.00192
34	0.747887	-0.481369	0.889411	38.8764	1.31322	-1.68171	1.00192
35	0.743073	-0.470928	0.879733	39.7561	1.31322	-1.68171	1.00192
36	0.738364	-0.460677	0.87029	40.6264	1.31322	-1.68171	1.00192
37	0.733757	-0.450613	0.861076	41.4875	1.31322	-1.68171	1.00192
38	0.729251	-0.440732	0.852087	42.3396	1.31322	-1.68171	1.00192
39	0.724844	-0.431032	0.843319	43.1829	1.31322	-1.68171	1.00192
40	0.720533	-0.421509	0.834769	44.0177	1.31322	-1.68171	1.00192
41	0.716318	-0.41216	0.826431	44.8441	1.31322	-1.68171	1.00192
42	0.712197	-0.402981	0.818302	45.6624	1.31322	-1.68171	1.00192
43	0.708167	-0.39397	0.810378	46.4728	1.31322	-1.68171	1.00192
44	0.704227	-0.385123	0.802655	47.2754	1.31322	-1.68171	1.00192
45	0.700376	-0.376436	0.795129	48.0706	1.31322	-1.68171	1.00192
46	0.696612	-0.367908	0.787797	48.8584	1.31322	-1.68171	1.00192
47	0.692933	-0.359536	0.780655	49.639	1.31322	-1.68171	1.00192
48	0.689337	-0.351315	0.773698	50.4127	1.31322	-1.68171	1.00192
49	0.685824	-0.343245	0.766923	51.1796	1.31322	-1.68171	1.00192
50	0.682392	-0.335321	0.760328	51.94	1.31322	-1.68171	1.00192
51	0.679038	-0.327541	0.753907	52.6939	1.31322	-1.68171	1.00192
52	0.675763	-0.319902	0.747658	53.4415	1.31322	-1.68171	1.00192
53	0.672564	-0.312402	0.741578	54.1831	1.31322	-1.68171	1.00192
54	0.66944	-0.305039	0.735662	54.9188	1.31322	-1.68171	1.00192
55	0.66639	-0.297809	0.729908	55.6487	1.31322	-1.68171	1.00192
56	0.663411	-0.29071	0.724312	56.373	1.31322	-1.68171	1.00192
57	0.660504	-0.28374	0.71887	57.0918	1.31322	-1.68171	1.00192
58	0.657667	-0.276897	0.713581	57.8054	1.31322	-1.68171	1.00192
59	0.654898	-0.270177	0.70844	58.5139	1.31322	-1.68171	1.00192
60	0.652196	-0.263579	0.703444	59.2173	1.31322	-1.68171	1.00192
61	0.64956	-0.257101	0.698591	59.9159	1.31322	-1.68171	1.00192
62	0.646989	-0.25074	0.693877	60.6098	1.31322	-1.68171	1.00192
63	0.644482	-0.244494	0.6893	61.2991	1.31322	-1.68171	1.00192
64	0.642037	-0.238361	0.684856	61.9839	1.31322	-1.68171	1.00192
65	0.639653	-0.232339	0.680542	62.6645	1.31322	-1.68171	1.00192
66	0.63733	-0.226425	0.676356	63.3408	1.31322	-1.68171	1.00192
67	0.635066	-0.220619	0.672295	64.0131	1.31322	-1.68171	1.00192
68	0.63286	-0.214917	0.668357	64.6815	1.31322	-1.68171	1.00192
69	0.63071	-0.209318	0.664537	65.346	1.31322	-1.68171	1.00192
70	0.628617	-0.20382	0.660835	66.0069	1.31322	-1.68171	1.00192
71	0.626579	-0.198421	0.657246	66.6641	1.31322	-1.68171	1.00192
72	0.624595	-0.193119	0.653769	67.3179	1.31322	-1.68171	1.00192
73	0.622664	-0.187913	0.650401	67.9683	1.31322	-1.68171	1.00192
74	0.620785	-0.1828	0.647139	68.6154	1.31322	-1.68171	1.00192
75	0.618957	-0.177779	0.643982	69.2594	1.31322	-1.68171	1.00192
76	0.617179	-0.172849	0.640926	69.9003	1.31322	-1.68171	1.00192
77	0.61545	-0.168007	0.63797	70.5383	1.31322	-1.68171	1.00192
78	0.61377	-0.163252	0.63511	71.1734	1.31322	-1.68171	1.00192
79	0.612138	-0.158582	0.632346	71.8058	1.31322	-1.68171	1.00192
80	0.610552	-0.153996	0.629673	72.4354	1.31322	-1.68171	1.00192
81	0.609012	-0.149492	0.627091	73.0625	1.31322	-1.68171	1.00192
82	0.607517	-0.145069	0.624597	73.6871	1.31322	-1.68171	1.00192
83	0.606066	-0.140724	0.622189	74.3093	1.31322	-1.68171	1.00192
84	0.604659	-0.136458	0.619866	74.9292	1.31322	-1.68171	1.00192
85	0.603294	-0.132267	0.617624	75.5468	1.31322	-1.68171	1.00192
86	0.601972	-0.128152	0.615462	76.1623	1.31322	-1.68171	1.00192
87	0.60069	-0.12411	0.613378	76.7756	1.31322	-1.68171	1.00192
88	0.599449	-0.120139	0.61137	77.387	1.31322	-1.68171	1.00192
